Anzahl Random;Number of Records;Treibstoff (group);Jahr;Latitude;Longitude;Farbe;Marke;Mf Marke Id;Modell;Treibstoff;Point;Wohnviertel Id (Wohnviertel Centroide.Sas7Bdat);Wohnviertel Id;Wohnviertel
144;1;Benzin;2015;47,573818735;7,617516518;Grau;Mitsubishi;64;Colt;MÑnnlich;0;15;15;Hirzbrunnen
225;1;Benzin;2015;47,573818735;7,617516518;Grau;Mitsubishi;64;Space;MÑnnlich;0;15;15;Hirzbrunnen
269;1;Benzin;2015;47,573818735;7,617516518;Grau;Opel;128;Astra;Weiblich;0;15;15;Hirzbrunnen
172;1;Benzin;2015;47,573818735;7,617516518;Grau;Opel;128;Corsa;Weiblich;0;15;15;Hirzbrunnen
164;1;Benzin;2015;47,573818735;7,617516518;Grau;Opel;128;Meriva;MÑnnlich;0;15;15;Hirzbrunnen
228;1;Benzin;2015;47,573818735;7,617516518;Grau;Opel;128;Vectra;MÑnnlich;0;15;15;Hirzbrunnen
210;1;Benzin;2015;47,573818735;7,617516518;Grau;Opel;128;Zafira;MÑnnlich;0;15;15;Hirzbrunnen
125;1;Benzin;2015;47,573818735;7,617516518;Grau;Peugeot;170;207;MÑnnlich;0;15;15;Hirzbrunnen
122;1;Benzin;2015;47,573818735;7,617516518;Grau;Peugeot;170;307;Weiblich;0;15;15;Hirzbrunnen
143;1;Benzin;2015;47,573818735;7,617516518;Grau;Renault;42;Clio;Weiblich;0;15;15;Hirzbrunnen
177;1;Benzin;2015;47,573818735;7,617516518;Grau;Renault;42;MÇgane;Weiblich;0;15;15;Hirzbrunnen
114;1;Benzin;2015;47,573818735;7,617516518;Grau;Skoda;134;Fabia;Weiblich;0;15;15;Hirzbrunnen
136;1;Benzin;2015;47,573818735;7,617516518;Grau;Toyota;117;Avensis;MÑnnlich;0;15;15;Hirzbrunnen
209;1;Benzin;2015;47,573818735;7,617516518;Grau;Toyota;117;Corolla;MÑnnlich;0;15;15;Hirzbrunnen
107;1;Benzin;2015;47,573818735;7,617516518;Grau;Toyota;117;Rav4;Weiblich;0;15;15;Hirzbrunnen
253;1;Benzin;2015;47,573818735;7,617516518;Grau;Toyota;117;Yaris;MÑnnlich;0;15;15;Hirzbrunnen
482;1;Benzin;2015;47,573818735;7,617516518;Grau;VW;90;Golf;Weiblich;0;15;15;Hirzbrunnen
104;1;Benzin;2015;47,573818735;7,617516518;Grau;VW;90;Passat;MÑnnlich;0;15;15;Hirzbrunnen
219;1;Benzin;2015;47,573818735;7,617516518;Grau;VW;90;Polo;MÑnnlich;0;15;15;Hirzbrunnen
127;1;Benzin;2015;47,573818735;7,617516518;Grau;VW;90;Touran;MÑnnlich;0;15;15;Hirzbrunnen
152;1;Benzin;2015;47,566507744;7,604341507;Grau;Mercedes-Benz;5;C;MÑnnlich;0;16;16;Rosental
112;1;Benzin;2015;47,566507744;7,604341507;Grau;Mercedes-Benz;5;E;Weiblich;0;16;16;Rosental
106;1;Benzin;2015;47,566507744;7,604341507;Grau;Opel;128;Astra;Weiblich;0;16;16;Rosental
162;1;Benzin;2015;47,566507744;7,604341507;Grau;Smart;104;Fortwo;Weiblich;0;16;16;Rosental
308;1;Benzin;2015;47,566507744;7,604341507;Grau;VW;90;Golf;MÑnnlich;0;16;16;Rosental
105;1;Benzin;2015;47,567962785;7,590866089;Grau;Alfa Romeo;147;147;Weiblich;0;17;17;MatthÑus
133;1;Benzin;2015;47,567962785;7,590866089;Grau;Audi;1;A3;Weiblich;0;17;17;MatthÑus
161;1;Benzin;2015;47,567962785;7,590866089;Grau;Audi;1;A4;MÑnnlich;0;17;17;MatthÑus
212;1;Benzin;2015;47,567962785;7,590866089;Grau;Fiat;125;Punto;MÑnnlich;0;17;17;MatthÑus
117;1;Benzin;2015;47,567962785;7,590866089;Grau;Ford;165;Focus;MÑnnlich;0;17;17;MatthÑus
122;1;Benzin;2015;47,567962785;7,590866089;Grau;Honda;7;Jazz;MÑnnlich;0;17;17;MatthÑus
257;1;Benzin;2015;47,567962785;7,590866089;Grau;Mercedes-Benz;5;A;MÑnnlich;0;17;17;MatthÑus
168;1;Benzin;2015;47,567962785;7,590866089;Grau;Mercedes-Benz;5;B;Weiblich;0;17;17;MatthÑus
390;1;Benzin;2015;47,567962785;7,590866089;Grau;Mercedes-Benz;5;C;MÑnnlich;0;17;17;MatthÑus
205;1;Benzin;2015;47,567962785;7,590866089;Grau;Mercedes-Benz;5;E;MÑnnlich;0;17;17;MatthÑus
180;1;Benzin;2015;47,567962785;7,590866089;Grau;Opel;128;Astra;MÑnnlich;0;17;17;MatthÑus
142;1;Benzin;2015;47,567962785;7,590866089;Grau;Opel;128;Vectra;MÑnnlich;0;17;17;MatthÑus
206;1;Benzin;2015;47,567962785;7,590866089;Grau;Opel;128;Zafira;MÑnnlich;0;17;17;MatthÑus
153;1;Benzin;2015;47,567962785;7,590866089;Grau;Peugeot;170;206;MÑnnlich;0;17;17;MatthÑus
119;1;Benzin;2015;47,567962785;7,590866089;Grau;Peugeot;170;308;Weiblich;0;17;17;MatthÑus
155;1;Benzin;2015;47,567962785;7,590866089;Grau;Renault;42;Megane;Weiblich;0;17;17;MatthÑus
137;1;Benzin;2015;47,567962785;7,590866089;Grau;Renault;42;MÇgane;Weiblich;0;17;17;MatthÑus
110;1;Benzin;2015;47,567962785;7,590866089;Grau;Toyota;117;Corolla;Weiblich;0;17;17;MatthÑus
136;1;Benzin;2015;47,567962785;7,590866089;Grau;Toyota;117;Yaris;MÑnnlich;0;17;17;MatthÑus
758;1;Benzin;2015;47,567962785;7,590866089;Grau;VW;90;Golf;Weiblich;0;17;17;MatthÑus
471;1;Benzin;2015;47,567962785;7,590866089;Grau;VW;90;Polo;Weiblich;0;17;17;MatthÑus
108;1;Benzin;2015;47,574325399;7,591981888;Grau;Audi;1;A4;Weiblich;0;18;18;Klybeck
146;1;Benzin;2015;47,574325399;7,591981888;Grau;Fiat;125;Punto;MÑnnlich;0;18;18;Klybeck
180;1;Benzin;2015;47,574325399;7,591981888;Grau;Mercedes-Benz;5;C;Weiblich;0;18;18;Klybeck
110;1;Benzin;2015;47,574325399;7,591981888;Grau;Opel;128;Corsa;Weiblich;0;18;18;Klybeck
118;1;Benzin;2015;47,574325399;7,591981888;Grau;Opel;128;Vectra;Weiblich;0;18;18;Klybeck
294;1;Benzin;2015;47,574325399;7,591981888;Grau;Opel;128;Zafira;MÑnnlich;0;18;18;Klybeck
125;1;Benzin;2015;47,574325399;7,591981888;Grau;Peugeot;170;307;Weiblich;0;18;18;Klybeck
179;1;Benzin;2015;47,574325399;7,591981888;Grau;Renault;42;Clio;MÑnnlich;0;18;18;Klybeck
396;1;Benzin;2015;47,574325399;7,591981888;Grau;VW;90;Golf;Weiblich;0;18;18;Klybeck
116;1;Benzin;2015;47,574325399;7,591981888;Grau;VW;90;Passat;Weiblich;0;18;18;Klybeck
112;1;Benzin;2015;47,574325399;7,591981888;Grau;VW;90;Polo;MÑnnlich;0;18;18;Klybeck
100;1;Benzin;2015;47,574325399;7,591981888;Grau;VW;90;Touran;Weiblich;0;18;18;Klybeck
128;1;Benzin;2015;47,583473469;7,597088814;Grau;Fiat;125;Punto;Weiblich;0;19;19;KleinhÅningen
120;1;Benzin;2015;47,583473469;7,597088814;Grau;Mercedes-Benz;5;A;Weiblich;0;19;19;KleinhÅningen
143;1;Benzin;2015;47,583473469;7,597088814;Grau;Mercedes-Benz;5;E;MÑnnlich;0;19;19;KleinhÅningen
140;1;Benzin;2015;47,583473469;7,597088814;Grau;VW;90;Golf;MÑnnlich;0;19;19;KleinhÅningen
368;1;Benzin;2015;47,575686131;7,650518417;Grau;Audi;1;A3;MÑnnlich;0;20;20;Riehen
445;1;Benzin;2015;47,575686131;7,650518417;Grau;Audi;1;A4;Weiblich;0;20;20;Riehen
140;1;Benzin;2015;47,575686131;7,650518417;Grau;Audi;1;A6;Weiblich;0;20;20;Riehen
176;1;Benzin;2015;47,575686131;7,650518417;Grau;Audi;1;Tt;Weiblich;0;20;20;Riehen
118;1;Benzin;2015;47,575686131;7,650518417;Grau;BMW;81;120i;MÑnnlich;0;20;20;Riehen
234;1;Benzin;2015;47,575686131;7,650518417;Grau;BMW;81;320i;Weiblich;0;20;20;Riehen
130;1;Benzin;2015;47,575686131;7,650518417;Grau;BMW;81;325i;MÑnnlich;0;20;20;Riehen
171;1;Benzin;2015;47,575686131;7,650518417;Grau;BMW;81;X1;MÑnnlich;0;20;20;Riehen
121;1;Benzin;2015;47,575686131;7,650518417;Grau;BMW;81;X3;Weiblich;0;20;20;Riehen
162;1;Benzin;2015;47,575686131;7,650518417;Grau;BMW;81;Z4;MÑnnlich;0;20;20;Riehen
148;1;Benzin;2015;47,575686131;7,650518417;Grau;Citroân;116;C3;MÑnnlich;0;20;20;Riehen
190;1;Benzin;2015;47,575686131;7,650518417;Grau;Citroân;116;C4;Weiblich;0;20;20;Riehen
159;1;Benzin;2015;47,575686131;7,650518417;Grau;Citroân;116;Picasso;Weiblich;0;20;20;Riehen
184;1;Benzin;2015;47,575686131;7,650518417;Grau;Fiat;125;500;MÑnnlich;0;20;20;Riehen
265;1;Benzin;2015;47,575686131;7,650518417;Grau;Fiat;125;Punto;Weiblich;0;20;20;Riehen
101;1;Benzin;2015;47,575686131;7,650518417;Grau;Ford;165;Fiesta;Weiblich;0;20;20;Riehen
411;1;Benzin;2015;47,575686131;7,650518417;Grau;Ford;165;Focus;MÑnnlich;0;20;20;Riehen
184;1;Benzin;2015;47,575686131;7,650518417;Grau;Honda;7;Accord;MÑnnlich;0;20;20;Riehen
313;1;Benzin;2015;47,575686131;7,650518417;Grau;Honda;7;Civic;MÑnnlich;0;20;20;Riehen
183;1;Benzin;2015;47,575686131;7,650518417;Grau;Honda;7;Cr;MÑnnlich;0;20;20;Riehen
419;1;Benzin;2015;47,575686131;7,650518417;Grau;Honda;7;Jazz;Weiblich;0;20;20;Riehen
113;1;Benzin;2015;47,575686131;7,650518417;Grau;Mazda;122;5;MÑnnlich;0;20;20;Riehen
147;1;Benzin;2015;47,575686131;7,650518417;Grau;Mazda;122;6;Weiblich;0;20;20;Riehen
116;1;Benzin;2015;47,575686131;7,650518417;Grau;Mazda;122;626;Weiblich;0;20;20;Riehen
725;1;Benzin;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;A;Weiblich;0;20;20;Riehen
594;1;Benzin;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;B;Weiblich;0;20;20;Riehen
686;1;Benzin;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;C;Weiblich;0;20;20;Riehen
451;1;Benzin;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;E;Weiblich;0;20;20;Riehen
113;1;Benzin;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;Ml;MÑnnlich;0;20;20;Riehen
107;1;Benzin;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;Sl;Weiblich;0;20;20;Riehen
201;1;Benzin;2015;47,575686131;7,650518417;Grau;Mercedes-Benz;5;Slk;MÑnnlich;0;20;20;Riehen
339;1;Benzin;2015;47,575686131;7,650518417;Grau;Mini;112;Cooper;Weiblich;0;20;20;Riehen
391;1;Benzin;2015;47,575686131;7,650518417;Grau;Mitsubishi;64;Colt;MÑnnlich;0;20;20;Riehen
113;1;Benzin;2015;47,575686131;7,650518417;Grau;Nissan;89;Almera;Weiblich;0;20;20;Riehen
787;1;Benzin;2015;47,575686131;7,650518417;Grau;Opel;128;Astra;Weiblich;0;20;20;Riehen
421;1;Benzin;2015;47,575686131;7,650518417;Grau;Opel;128;Corsa;Weiblich;0;20;20;Riehen
361;1;Benzin;2015;47,575686131;7,650518417;Grau;Opel;128;Meriva;Weiblich;0;20;20;Riehen
137;1;Benzin;2015;47,575686131;7,650518417;Grau;Opel;128;Omega;Weiblich;0;20;20;Riehen
180;1;Benzin;2015;47,575686131;7,650518417;Grau;Opel;128;Vectra;Weiblich;0;20;20;Riehen
822;1;Benzin;2015;47,575686131;7,650518417;Grau;Opel;128;Zafira;MÑnnlich;0;20;20;Riehen
484;1;Benzin;2015;47,575686131;7,650518417;Grau;Peugeot;170;206;Weiblich;0;20;20;Riehen
386;1;Benzin;2015;47,575686131;7,650518417;Grau;Peugeot;170;207;Weiblich;0;20;20;Riehen
118;1;Benzin;2015;47,575686131;7,650518417;Grau;Peugeot;170;3008;MÑnnlich;0;20;20;Riehen
100;1;Benzin;2015;47,575686131;7,650518417;Grau;Peugeot;170;306;Weiblich;0;20;20;Riehen
362;1;Benzin;2015;47,575686131;7,650518417;Grau;Peugeot;170;307;MÑnnlich;0;20;20;Riehen
314;1;Benzin;2015;47,575686131;7,650518417;Grau;Porsche;113;911;Weiblich;0;20;20;Riehen
134;1;Benzin;2015;47,575686131;7,650518417;Grau;Porsche;113;Boxster;MÑnnlich;0;20;20;Riehen
151;1;Benzin;2015;47,575686131;7,650518417;Grau;Renault;42;Clio;MÑnnlich;0;20;20;Riehen
210;1;Benzin;2015;47,575686131;7,650518417;Grau;Renault;42;Espace;MÑnnlich;0;20;20;Riehen
110;1;Benzin;2015;47,575686131;7,650518417;Grau;Renault;42;Kangoo;MÑnnlich;0;20;20;Riehen
212;1;Benzin;2015;47,575686131;7,650518417;Grau;Renault;42;MÇgane;Weiblich;0;20;20;Riehen
339;1;Benzin;2015;47,575686131;7,650518417;Grau;Saab;32;9;Weiblich;0;20;20;Riehen
205;1;Benzin;2015;47,575686131;7,650518417;Grau;Skoda;134;Fabia;MÑnnlich;0;20;20;Riehen
274;1;Benzin;2015;47,575686131;7,650518417;Grau;Skoda;134;Octavia;MÑnnlich;0;20;20;Riehen
146;1;Benzin;2015;47,575686131;7,650518417;Grau;Smart;104;Fortwo;Weiblich;0;20;20;Riehen
111;1;Benzin;2015;47,575686131;7,650518417;Grau;Subaru;17;Forester;Weiblich;0;20;20;Riehen
110;1;Benzin;2015;47,575686131;7,650518417;Grau;Subaru;17;Legacy;MÑnnlich;0;20;20;Riehen
110;1;Benzin;2015;47,575686131;7,650518417;Grau;Toyota;117;Auris;Weiblich;0;20;20;Riehen
142;1;Benzin;2015;47,575686131;7,650518417;Grau;Toyota;117;Avensis;MÑnnlich;0;20;20;Riehen
163;1;Benzin;2015;47,575686131;7,650518417;Grau;Toyota;117;Aygo;Weiblich;0;20;20;Riehen
115;1;Benzin;2015;47,575686131;7,650518417;Grau;Toyota;117;Camry;MÑnnlich;0;20;20;Riehen
572;1;Benzin;2015;47,575686131;7,650518417;Grau;Toyota;117;Corolla;MÑnnlich;0;20;20;Riehen
128;1;Benzin;2015;47,575686131;7,650518417;Grau;Toyota;117;Previa;Weiblich;0;20;20;Riehen
519;1;Benzin;2015;47,575686131;7,650518417;Grau;Toyota;117;Yaris;Weiblich;0;20;20;Riehen
1706;1;Benzin;2015;47,575686131;7,650518417;Grau;VW;90;Golf;Weiblich;0;20;20;Riehen
293;1;Benzin;2015;47,575686131;7,650518417;Grau;VW;90;Passat;MÑnnlich;0;20;20;Riehen
783;1;Benzin;2015;47,575686131;7,650518417;Grau;VW;90;Polo;Weiblich;0;20;20;Riehen
136;1;Benzin;2015;47,575686131;7,650518417;Grau;VW;90;Tiguan;Weiblich;0;20;20;Riehen
221;1;Benzin;2015;47,575686131;7,650518417;Grau;VW;90;Touran;MÑnnlich;0;20;20;Riehen
100;1;Benzin;2015;47,575686131;7,650518417;Grau;Volvo;16;S80;MÑnnlich;0;20;20;Riehen
156;1;Benzin;2015;47,575686131;7,650518417;Grau;Volvo;16;V40;MÑnnlich;0;20;20;Riehen
192;1;Benzin;2015;47,575686131;7,650518417;Grau;Volvo;16;V70;Weiblich;0;20;20;Riehen
102;1;Benzin;2015;47,575686131;7,650518417;Grau;Volvo;16;Xc70;Weiblich;0;20;20;Riehen
114;1;Benzin;2015;47,567072391;7,666139603;Grau;VW;90;Golf;Weiblich;0;30;30;Bettingen
101;1;Benzin;2015;47,552034765;7,619726658;GrÅn;VW;90;Golf;Weiblich;0;4;4;Breite
130;1;Benzin;2015;47,547740610;7,605414391;GrÅn;Mini;112;Cooper;Weiblich;0;5;5;St. Alban
189;1;Benzin;2015;47,547740610;7,605414391;GrÅn;Opel;128;Astra;Weiblich;0;5;5;St. Alban
121;1;Benzin;2015;47,547740610;7,605414391;GrÅn;VW;90;Golf;MÑnnlich;0;5;5;St. Alban
103;1;Benzin;2015;47,543388166;7,592303753;GrÅn;Opel;128;Corsa;MÑnnlich;0;6;6;Gundeldingen
101;1;Benzin;2015;47,543388166;7,592303753;GrÅn;Toyota;117;Yaris;Weiblich;0;6;6;Gundeldingen
146;1;Benzin;2015;47,543388166;7,592303753;GrÅn;VW;90;Golf;Weiblich;0;6;6;Gundeldingen
179;1;Benzin;2015;47,548247527;7,571521997;GrÅn;VW;90;Golf;Weiblich;0;8;8;Bachletten
166;1;Benzin;2015;47,560904373;7,565889359;GrÅn;Opel;128;Corsa;MÑnnlich;0;10;10;Iselin
146;1;Benzin;2015;47,572168422;7,572809458;GrÅn;VW;90;Golf;MÑnnlich;0;11;11;St. Johann
115;1;Benzin;2015;47,567962785;7,590866089;GrÅn;Fiat;125;Punto;Weiblich;0;17;17;MatthÑus
108;1;Benzin;2015;47,575686131;7,650518417;GrÅn;Mazda;122;2;MÑnnlich;0;20;20;Riehen
102;1;Benzin;2015;47,575686131;7,650518417;GrÅn;Mini;112;Cooper;Weiblich;0;20;20;Riehen
111;1;Benzin;2015;47,575686131;7,650518417;GrÅn;Opel;128;Corsa;Weiblich;0;20;20;Riehen
122;1;Benzin;2015;47,575686131;7,650518417;GrÅn;Toyota;117;Corolla;Weiblich;0;20;20;Riehen
147;1;Benzin;2015;47,575686131;7,650518417;GrÅn;VW;90;Golf;Weiblich;0;20;20;Riehen
106;1;Benzin;2015;47,545249405;7,661075592;Hellgrau;Toyota;117;Yaris;MÑnnlich;0;0;99;ausserkantonal
264;1;Benzin;2015;47,555336607;7,578560114;Hellgrau;VW;90;Golf;MÑnnlich;0;3;3;Am Ring
110;1;Benzin;2015;47,547740610;7,605414391;Hellgrau;Ford;165;Mondeo;MÑnnlich;0;5;5;St. Alban
102;1;Benzin;2015;47,547740610;7,605414391;Hellgrau;Mercedes-Benz;5;A;Weiblich;0;5;5;St. Alban
103;1;Benzin;2015;47,547740610;7,605414391;Hellgrau;Mercedes-Benz;5;C;Weiblich;0;5;5;St. Alban
142;1;Benzin;2015;47,547740610;7,605414391;Hellgrau;VW;90;Golf;MÑnnlich;0;5;5;St. Alban
136;1;Benzin;2015;47,543388166;7,592303753;Hellgrau;VW;90;Golf;Weiblich;0;6;6;Gundeldingen
139;1;Benzin;2015;47,530785042;7,598108053;Hellgrau;Mercedes-Benz;5;C;Weiblich;0;7;7;Bruderholz
126;1;Benzin;2015;47,530785042;7,598108053;Hellgrau;Toyota;117;Yaris;MÑnnlich;0;7;7;Bruderholz
102;1;Benzin;2015;47,530785042;7,598108053;Hellgrau;VW;90;Golf;MÑnnlich;0;7;7;Bruderholz
107;1;Benzin;2015;47,548247527;7,571521997;Hellgrau;Mitsubishi;64;Colt;Weiblich;0;8;8;Bachletten
101;1;Benzin;2015;47,548247527;7,571521997;Hellgrau;Renault;42;MÇgane;Weiblich;0;8;8;Bachletten
187;1;Benzin;2015;47,548247527;7,571521997;Hellgrau;VW;90;Golf;Weiblich;0;8;8;Bachletten
144;1;Benzin;2015;47,560904373;7,565889359;Hellgrau;Ford;165;Mondeo;MÑnnlich;0;10;10;Iselin
217;1;Benzin;2015;47,560904373;7,565889359;Hellgrau;Toyota;117;Corolla;Weiblich;0;10;10;Iselin
242;1;Benzin;2015;47,560904373;7,565889359;Hellgrau;Toyota;117;Yaris;Weiblich;0;10;10;Iselin
240;1;Benzin;2015;47,560904373;7,565889359;Hellgrau;VW;90;Golf;MÑnnlich;0;10;10;Iselin
169;1;Benzin;2015;47,560904373;7,565889359;Hellgrau;VW;90;Polo;Weiblich;0;10;10;Iselin
225;1;Benzin;2015;47,572168422;7,572809458;Hellgrau;VW;90;Golf;Weiblich;0;11;11;St. Johann
130;1;Benzin;2015;47,573818735;7,617516518;Hellgrau;Toyota;117;Yaris;MÑnnlich;0;15;15;Hirzbrunnen
129;1;Benzin;2015;47,573818735;7,617516518;Hellgrau;VW;90;Golf;Weiblich;0;15;15;Hirzbrunnen
101;1;Benzin;2015;47,567962785;7,590866089;Hellgrau;Fiat;125;Punto;MÑnnlich;0;17;17;MatthÑus
116;1;Benzin;2015;47,567962785;7,590866089;Hellgrau;VW;90;Golf;Weiblich;0;17;17;MatthÑus
102;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Citroân;116;C3;Weiblich;0;20;20;Riehen
113;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Dacia;8;Sandero;Weiblich;0;20;20;Riehen
175;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Mitsubishi;64;Colt;Weiblich;0;20;20;Riehen
125;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Mitsubishi;64;Outlander;MÑnnlich;0;20;20;Riehen
110;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Renault;42;Clio;Weiblich;0;20;20;Riehen
138;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Renault;42;MÇgane;Weiblich;0;20;20;Riehen
146;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Toyota;117;Auris;Weiblich;0;20;20;Riehen
106;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Toyota;117;Avensis;MÑnnlich;0;20;20;Riehen
144;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Toyota;117;Corolla;MÑnnlich;0;20;20;Riehen
106;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Toyota;117;Verso;Weiblich;0;20;20;Riehen
232;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;Toyota;117;Yaris;Weiblich;0;20;20;Riehen
375;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;VW;90;Golf;MÑnnlich;0;20;20;Riehen
206;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;VW;90;Polo;MÑnnlich;0;20;20;Riehen
118;1;Benzin;2015;47,575686131;7,650518417;Hellgrau;VW;90;Touran;Weiblich;0;20;20;Riehen
237;1;Benzin;2015;47,556104110;7,589728832;Orange;Smart;104;Fortwo;Weiblich;0;1;1;Altstadt Grossbasel
307;1;Benzin;2015;47,545249405;7,661075592;Rot;Citroân;116;C1;MÑnnlich;0;0;99;ausserkantonal
158;1;Benzin;2015;47,545249405;7,661075592;Rot;Mini;112;Cooper;MÑnnlich;0;0;99;ausserkantonal
173;1;Benzin;2015;47,545249405;7,661075592;Rot;VW;90;Up;Weiblich;0;0;99;ausserkantonal
108;1;Benzin;2015;47,551734258;7,591713667;Rot;Opel;128;Astra;Weiblich;0;2;2;VorstÑdte
222;1;Benzin;2015;47,555336607;7,578560114;Rot;VW;90;Golf;MÑnnlich;0;3;3;Am Ring
124;1;Benzin;2015;47,552034765;7,619726658;Rot;Fiat;125;500;Weiblich;0;4;4;Breite
130;1;Benzin;2015;47,552034765;7,619726658;Rot;Opel;128;Astra;MÑnnlich;0;4;4;Breite
200;1;Benzin;2015;47,552034765;7,619726658;Rot;VW;90;Golf;Weiblich;0;4;4;Breite
200;1;Benzin;2015;47,547740610;7,605414391;Rot;Mini;112;Cooper;Weiblich;0;5;5;St. Alban
155;1;Benzin;2015;47,547740610;7,605414391;Rot;Opel;128;Astra;Weiblich;0;5;5;St. Alban
256;1;Benzin;2015;47,547740610;7,605414391;Rot;VW;90;Golf;Weiblich;0;5;5;St. Alban
250;1;Benzin;2015;47,543388166;7,592303753;Rot;Fiat;125;500;MÑnnlich;0;6;6;Gundeldingen
104;1;Benzin;2015;47,543388166;7,592303753;Rot;Mini;112;Cooper;MÑnnlich;0;6;6;Gundeldingen
161;1;Benzin;2015;47,543388166;7,592303753;Rot;Opel;128;Astra;Weiblich;0;6;6;Gundeldingen
122;1;Benzin;2015;47,543388166;7,592303753;Rot;Opel;128;Corsa;MÑnnlich;0;6;6;Gundeldingen
139;1;Benzin;2015;47,543388166;7,592303753;Rot;Opel;128;Vectra;Weiblich;0;6;6;Gundeldingen
128;1;Benzin;2015;47,543388166;7,592303753;Rot;Toyota;117;Corolla;MÑnnlich;0;6;6;Gundeldingen
316;1;Benzin;2015;47,543388166;7,592303753;Rot;VW;90;Golf;Weiblich;0;6;6;Gundeldingen
105;1;Benzin;2015;47,543388166;7,592303753;Rot;VW;90;Passat;MÑnnlich;0;6;6;Gundeldingen
148;1;Benzin;2015;47,543388166;7,592303753;Rot;VW;90;Polo;MÑnnlich;0;6;6;Gundeldingen
100;1;Benzin;2015;47,530785042;7,598108053;Rot;Fiat;125;500;Weiblich;0;7;7;Bruderholz
101;1;Benzin;2015;47,530785042;7,598108053;Rot;Mini;112;Cooper;MÑnnlich;0;7;7;Bruderholz
100;1;Benzin;2015;47,530785042;7,598108053;Rot;Renault;42;MÇgane;MÑnnlich;0;7;7;Bruderholz
182;1;Benzin;2015;47,530785042;7,598108053;Rot;VW;90;Golf;MÑnnlich;0;7;7;Bruderholz
181;1;Benzin;2015;47,548247527;7,571521997;Rot;Fiat;125;500;MÑnnlich;0;8;8;Bachletten
136;1;Benzin;2015;47,548247527;7,571521997;Rot;Mercedes-Benz;5;A;Weiblich;0;8;8;Bachletten
288;1;Benzin;2015;47,548247527;7,571521997;Rot;VW;90;Golf;MÑnnlich;0;8;8;Bachletten
152;1;Benzin;2015;47,548247527;7,571521997;Rot;VW;90;Polo;MÑnnlich;0;8;8;Bachletten
101;1;Benzin;2015;47,555275061;7,569826841;Rot;Renault;42;MÇgane;MÑnnlich;0;9;9;Gotthelf
133;1;Benzin;2015;47,555275061;7,569826841;Rot;Toyota;117;Yaris;MÑnnlich;0;9;9;Gotthelf
100;1;Benzin;2015;47,560904373;7,565889359;Rot;Mercedes-Benz;5;A;Weiblich;0;10;10;Iselin
127;1;Benzin;2015;47,560904373;7,565889359;Rot;Mitsubishi;64;Colt;MÑnnlich;0;10;10;Iselin
155;1;Benzin;2015;47,560904373;7,565889359;Rot;Opel;128;Astra;MÑnnlich;0;10;10;Iselin
147;1;Benzin;2015;47,560904373;7,565889359;Rot;Opel;128;Corsa;MÑnnlich;0;10;10;Iselin
103;1;Benzin;2015;47,560904373;7,565889359;Rot;Peugeot;170;307;Weiblich;0;10;10;Iselin
173;1;Benzin;2015;47,560904373;7,565889359;Rot;Renault;42;MÇgane;Weiblich;0;10;10;Iselin
111;1;Benzin;2015;47,560904373;7,565889359;Rot;Toyota;117;Yaris;MÑnnlich;0;10;10;Iselin
181;1;Benzin;2015;47,560904373;7,565889359;Rot;VW;90;Golf;MÑnnlich;0;10;10;Iselin
106;1;Benzin;2015;47,572168422;7,572809458;Rot;BMW;81;320i;Weiblich;0;11;11;St. Johann
207;1;Benzin;2015;47,572168422;7,572809458;Rot;Opel;128;Astra;MÑnnlich;0;11;11;St. Johann
135;1;Benzin;2015;47,572168422;7,572809458;Rot;Opel;128;Corsa;MÑnnlich;0;11;11;St. Johann
127;1;Benzin;2015;47,572168422;7,572809458;Rot;Peugeot;170;306;Weiblich;0;11;11;St. Johann
104;1;Benzin;2015;47,572168422;7,572809458;Rot;Renault;42;Clio;MÑnnlich;0;11;11;St. Johann
154;1;Benzin;2015;47,572168422;7,572809458;Rot;Toyota;117;Corolla;MÑnnlich;0;11;11;St. Johann
314;1;Benzin;2015;47,572168422;7,572809458;Rot;VW;90;Golf;MÑnnlich;0;11;11;St. Johann
142;1;Benzin;2015;47,572168422;7,572809458;Rot;VW;90;Polo;MÑnnlich;0;11;11;St. Johann
